0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
200.0,147.0,0.0,0.0,0.222222,0.544331,0.444445,0.68853,0.296296,0.222222,0.444444,0.222222,-0.222222,0.444444,-0.222222,0.444444,0.111111,-2.094395,4
178.0,25.0,0.0,0.0,0.722221,0.327731,1.555556,1.241264,44.814816,39.555557,55.0,39.88889,-15.777778,30.555555,-14.777778,55.0,0.284582,-2.11881,3
41.0,75.0,0.0,0.111111,15.388889,19.136257,26.611113,31.71359,55.0,47.444443,65.44444,52.11111,-22.666666,31.333334,-8.666667,65.44444,0.297802,-2.356754,2
42.0,59.0,0.0,0.0,1.833333,3.5,2.055555,0.862963,21.814816,20.777779,28.777779,15.888889,-3.111111,20.88889,-17.777779,28.777779,0.445142,-1.680812,0
57.0,89.0,0.111111,0.0,0.555555,0.272169,1.277779,0.772203,106.07407,93.111115,125.44444,99.666664,-38.88889,58.11111,-19.222221,125.44444,0.257746,-2.306204,1
123.0,94.0,0.0,0.0,0.500001,0.077778,0.833333,0.033333,21.444445,16.88889,30.444445,17.0,-13.666667,27.0,-13.333333,30.444445,0.452182,-2.100966,4
89.0,195.0,0.111111,0.0,2.722223,1.866865,3.166667,1.822697,61.74074,55.11111,76.55556,53.555557,-19.88889,44.444443,-24.555555,76.55556,0.300235,-2.020938,5
93.0,147.0,0.0,0.0,3.055555,3.586498,3.555555,3.215703,7.703704,6.444445,9.888889,6.777778,-3.777778,6.555555,-2.777778,9.888889,0.349471,-2.064514,2
131.0,208.0,0.0,0.0,1.388889,0.418519,0.611111,0.240741,16.185184,12.777778,15.0,20.777779,-10.222222,-3.555556,13.777778,20.777779,0.383168,2.391996,6
189.0,79.0,0.0,0.0,2.722223,2.329629,1.333334,0.755556,41.407406,38.0,49.666668,36.555557,-10.222222,24.777779,-14.555555,49.666668,0.265535,-1.984583,3
102.0,73.0,0.0,0.0,0.388889,0.062964,1.611111,1.218518,125.51852,115.44444,140.55556,120.55556,-30.222221,45.11111,-14.888889,140.55556,0.178636,-2.307396,1
81.0,67.0,0.0,0.0,0.833332,0.459472,0.888889,0.58373,122.888885,112.333336,138.44444,117.888885,-31.666666,46.666668,-15.0,138.44444,0.18855,-2.317189,1
88.0,88.0,0.0,0.0,0.833333,0.477778,2.888889,2.385183,22.148148,21.333334,28.444445,16.666668,-2.444444,18.88889,-16.444445,28.444445,0.413308,-1.653787,0
253.0,192.0,0.0,0.0,2.166667,2.008316,2.555555,1.544403,47.51852,42.333336,59.22222,41.0,-15.555555,35.11111,-19.555555,59.22222,0.307473,-2.020234,5
146.0,125.0,0.111111,0.0,0.999997,0.444447,2.166667,1.944448,69.333336,63.22222,83.111115,61.666668,-18.333334,41.333332,-23.0,83.111115,0.257599,-2.019545,3
114.0,238.0,0.0,0.0,1.666667,1.135292,1.444445,1.068055,13.62963,11.111111,10.666667,19.11111,-7.555555,-8.888889,16.444445,19.11111,0.461459,2.046683,6
16.0,128.0,0.0,0.0,0.5,0.077778,0.666667,0.311111,5.555555,6.888889,6.666667,3.111111,4.0,3.333333,-7.333334,7.111111,0.561508,-0.985811,0
10.0,137.0,0.0,0.0,0.555556,0.074074,0.277778,0.018519,0.925926,0.111111,2.666667,0.0,-2.444444,5.222222,-2.777778,2.666667,1.0,-2.056155,4
226.0,69.0,0.0,0.111111,19.111113,991.7184,20.444445,1039.5408,23.814816,19.222221,29.333334,22.88889,-13.777778,16.555555,-2.777778,29.333334,0.508994,-2.488979,2
75.0,98.0,0.0,0.0,3.944444,45.84074,4.666667,39.288876,5.518518,2.333334,10.444445,3.777778,-9.555555,14.777778,-5.222222,10.444445,0.872146,-2.272973,2
202.0,63.0,0.0,0.0,0.388889,0.327731,0.444445,0.272166,6.074074,4.0,10.555555,3.666667,-6.222222,13.444445,-7.222222,10.555555,0.653535,-2.04457,4
39.0,111.0,0.0,0.0,0.722222,0.374074,0.888889,0.42963,6.037037,7.0,7.666667,3.444444,2.888889,4.888889,-7.777778,7.888889,0.562919,-1.175773,0
101.0,42.0,0.0,0.0,1.111115,0.607408,1.166669,0.744442,137.07408,130.44444,147.44444,133.33334,-19.88889,31.11111,-11.222222,147.44444,0.115302,-2.26361,1
167.0,57.0,0.0,0.0,0.944447,0.374073,0.77778,0.696297,98.59259,84.0,121.55556,90.22222,-43.77778,68.888885,-25.11111,121.55556,0.308813,-2.264402,1
117.0,137.0,0.0,0.0,0.277778,0.389682,0.388889,0.250924,0.777778,0.0,2.222222,0.111111,-2.333333,4.333334,-2.0,2.222222,1.0,-2.123254,2
75.0,113.0,0.0,0.111111,2.944445,4.122656,6.166667,6.224503,27.88889,17.11111,44.22222,22.333334,-32.333332,49.0,-16.666666,44.22222,0.622071,-2.29665,2
110.0,196.0,0.0,0.111111,3.666666,1.861898,6.888888,4.861031,52.48148,46.88889,65.0,45.555557,-16.777779,37.555557,-20.777779,65.0,0.29763,-2.022599,5
133.0,182.0,0.0,0.0,2.500001,5.455552,8.666666,71.24447,29.777779,27.222221,35.444447,26.666666,-7.666667,17.0,-9.333333,35.88889,0.256078,-2.217736,5
174.0,96.0,0.222222,0.0,2.222223,0.68853,0.944444,0.879816,55.148148,54.11111,61.0,50.333332,-3.111111,17.555555,-14.444445,61.0,0.174579,-1.720468,3
35.0,112.0,0.111111,0.0,0.888889,0.296297,0.555556,0.162963,16.185184,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,-2.133313,4
198.0,127.0,0.0,0.0,2.444444,4.385187,8.555555,59.54075,40.74074,38.0,48.22222,36.0,-8.222222,22.444445,-14.222222,48.22222,0.248999,-1.908348,3
160.0,210.0,0.0,0.0,1.611111,1.129629,1.222222,1.007408,17.481482,13.777778,16.0,22.666666,-11.111111,-4.444445,15.555555,22.666666,0.403938,2.386452,6
58.0,232.0,0.0,0.0,2.500001,1.455554,2.555556,0.829629,14.703704,11.222222,13.555555,19.333334,-10.444445,-3.444444,13.888889,19.333334,0.423483,2.402851,6
215.0,219.0,0.0,0.0,2.555556,2.237724,3.222222,2.491467,13.222222,10.333334,10.222222,19.11111,-8.666667,-9.0,17.666666,19.11111,0.494595,2.0861,6
37.0,114.0,0.333333,0.0,1.388889,2.018517,3.888888,3.762962,17.222221,19.0,20.11111,12.555555,5.333334,8.666667,-14.0,20.555555,0.393691,-1.176662,0
242.0,81.0,0.0,0.0,22.388887,189.44075,15.166667,110.8778,41.925926,33.11111,55.555557,37.11111,-26.444445,40.88889,-14.444445,55.555557,0.420176,-2.274461,2
57.0,89.0,0.0,0.0,1.722222,1.306678,6.166667,4.703426,17.0,13.0,24.555555,13.444445,-12.0,22.666666,-10.666667,24.555555,0.477489,-2.129746,4
144.0,169.0,0.0,0.0,1.111111,0.779364,1.388888,0.742867,17.11111,13.444445,18.0,19.88889,-11.0,2.666667,8.333333,19.88889,0.324965,2.834822,6
55.0,128.0,0.0,0.0,0.333333,0.044444,0.388889,0.151852,5.037037,6.888889,5.444445,2.777778,5.555555,1.222222,-6.777778,6.888889,0.593915,-0.688601,0
226.0,83.0,0.0,0.0,0.888889,0.518519,1.055552,0.507406,90.62963,74.55556,116.888885,80.44444,-48.22222,78.77778,-30.555555,116.888885,0.362062,-2.239053,1
189.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,188.0,0.0,0.0,2.444445,2.740741,3.111112,7.540742,33.333332,29.666666,41.333336,29.0,-11.0,24.0,-13.0,41.333336,0.299865,-2.040721,5
148.0,169.0,0.111111,0.0,1.055555,0.774073,1.833333,2.61111,19.592592,15.111111,18.666668,25.0,-13.444445,-2.777778,16.222221,25.0,0.396121,2.467752,6
196.0,134.0,0.0,0.0,0.555556,0.251852,0.777778,0.296296,6.074074,7.444445,7.111111,3.666667,4.111111,3.111111,-7.222222,7.777778,0.529982,-0.966318,0
133.0,108.0,0.0,0.0,0.777777,0.74074,22.444443,104.91862,45.592594,41.22222,55.444443,40.11111,-13.111111,29.555555,-16.444445,55.444443,0.275986,-2.015554,3
20.0,170.0,0.0,0.0,0.777778,0.785184,1.11111,0.562962,19.555555,15.111111,18.88889,24.666666,-13.333333,-2.0,15.333333,24.666666,0.387467,2.504391,6
29.0,195.0,0.0,0.0,0.444444,0.403687,0.611111,0.680414,16.037037,14.444445,13.333333,20.333334,-4.777778,-8.111111,12.888889,20.333334,0.342307,1.94304,6
75.0,149.0,0.0,0.0,0.5,0.122222,1.055556,0.507407,7.518518,5.555555,11.888889,5.111111,-5.888889,13.111111,-7.222222,11.888889,0.578708,-2.018631,0
18.0,209.0,0.0,0.111111,2.611112,0.712326,4.555556,2.672217,48.77778,43.0,60.77778,42.555557,-17.333334,36.0,-18.666666,60.77778,0.302982,-2.06698,5
83.0,143.0,0.0,0.0,1.277777,1.103866,1.222221,0.544331,50.37037,43.0,64.77778,43.333332,-22.11111,43.22222,-21.11111,64.77778,0.341229,-2.108995,3
167.0,45.0,0.0,0.0,0.944444,0.729629,0.611109,0.285185,101.22222,87.111115,124.0,92.55556,-42.333332,68.333336,-26.0,124.0,0.297414,-2.247816,1
78.0,128.0,0.0,0.0,1.166667,0.888194,1.388888,1.123816,49.925926,42.666668,64.22222,42.88889,-21.777779,42.88889,-21.11111,64.22222,0.340237,-2.102442,3
23.0,113.0,0.0,0.0,0.722222,0.996296,2.777778,2.785182,14.703704,17.11111,16.88889,10.111111,7.222222,6.555555,-13.777778,18.333334,0.451359,-0.9757,0
4.0,201.0,0.0,0.222222,2.722222,1.678846,5.222221,3.124574,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.308859,-2.075226,5
190.0,81.0,0.0,0.0,1.222221,0.651852,1.833333,0.344443,42.925926,39.444443,51.555557,37.77778,-10.444445,25.88889,-15.444445,51.555557,0.267251,-1.970422,3
104.0,147.0,0.0,0.111111,3.111111,2.187506,4.666667,2.599145,49.77778,43.77778,62.444443,43.11111,-18.0,38.0,-20.0,62.444443,0.309106,-2.056377,3
167.0,190.0,0.0,0.0,3.055556,0.854184,5.055556,2.784215,51.074074,44.88889,63.22222,45.11111,-18.555555,36.444443,-17.88889,63.22222,0.298958,-2.11269,5
86.0,155.0,0.0,0.0,4.277778,10.551853,5.388889,60.240738,8.740741,6.666667,12.888889,6.666667,-6.222222,12.444445,-6.222222,12.888889,0.392385,-2.079296,4
174.0,115.0,0.0,0.0,2.444444,3.407407,3.666666,12.266669,29.481482,23.11111,40.11111,25.222221,-19.11111,31.88889,-12.777778,40.11111,0.421493,-2.218655,4
245.0,93.0,0.111111,0.0,2.888891,3.896308,1.944444,4.907409,86.296295,70.66667,112.111115,76.111115,-46.88889,77.44444,-30.555555,112.111115,0.369638,-2.231558,1
29.0,66.0,0.0,0.0,2.555555,2.162962,2.166667,5.144446,22.62963,21.222221,29.88889,16.777779,-4.222222,21.777779,-17.555555,29.88889,0.438246,-1.733544,0
165.0,186.0,0.0,0.0,2.555555,1.572919,2.0,1.173788,49.51852,45.11111,61.11111,42.333336,-13.222222,34.77778,-21.555555,61.11111,0.307257,-1.940813,5
128.0,140.0,0.0,0.0,7.833334,7.032464,0.666667,0.298143,27.666666,24.88889,33.555557,24.555555,-8.333333,17.666666,-9.333333,33.555557,0.266206,-2.05389,3
54.0,134.0,0.0,0.0,0.222222,0.02963,0.055556,0.018519,0.518519,0.0,1.555556,0.0,-1.555556,3.111111,-1.555556,1.555556,1.0,-2.094395,4
38.0,134.0,0.0,0.0,0.166667,0.182574,0.333333,0.210819,1.037037,0.0,3.111111,0.0,-3.111111,6.222222,-3.111111,3.111111,1.0,-2.094395,4
195.0,161.0,0.0,0.0,2.111111,1.807405,10.499999,91.32222,41.48148,36.0,51.11111,37.333336,-16.444445,28.88889,-12.444445,51.22222,0.294706,-2.316506,5
252.0,181.0,0.0,0.0,1.0,0.632456,2.055555,2.037609,16.296297,13.555555,13.888889,21.444445,-8.222222,-7.222222,15.444445,21.444445,0.385555,2.141428,6
57.0,119.0,0.0,0.0,2.277777,2.026673,1.777778,1.721326,20.592592,12.222222,33.666668,15.888889,-25.11111,39.22222,-14.111111,33.666668,0.635624,-2.268148,2
83.0,117.0,0.0,0.0,1.833333,1.378405,0.722222,0.490653,17.11111,14.555555,23.0,13.777778,-7.666667,17.666666,-10.0,23.0,0.402203,-2.005139,4
92.0,56.0,0.0,0.0,0.444443,0.029629,0.833333,0.566668,126.0,115.888885,140.66667,121.44444,-30.333334,44.0,-13.666667,140.66667,0.176061,-2.326783,1
4.0,40.0,0.0,0.0,1.333334,2.711112,1.111112,2.118518,17.185184,15.666667,23.333334,12.555555,-4.555555,18.444445,-13.888889,23.333334,0.46306,-1.783602,0
235.0,120.0,0.0,0.0,0.444444,0.340741,0.5,0.3,1.444444,0.0,4.0,0.333333,-4.333334,7.666667,-3.333333,4.0,1.0,-2.156366,2
27.0,57.0,0.111111,0.0,0.722223,0.327728,0.722223,0.389679,70.37037,60.0,90.111115,61.0,-31.11111,59.22222,-28.11111,90.111115,0.335387,-2.128801,3
126.0,80.0,0.0,0.0,21.055555,530.5518,34.61111,409.39636,68.77778,60.333332,79.55556,66.44444,-25.333334,32.333332,-7.0,79.55556,0.289624,-2.434193,2
115.0,195.0,0.0,0.0,3.833334,2.957101,3.944445,1.705112,57.11111,51.333332,70.111115,49.88889,-17.333334,39.0,-21.666666,70.111115,0.28836,-2.015595,5
42.0,203.0,0.0,0.0,0.944445,0.64693,6.055556,2.462309,54.51852,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222221,67.111115,0.289793,-2.046535,5
87.0,146.0,0.0,0.0,0.944444,0.611616,5.111111,4.712474,43.148148,36.88889,55.88889,36.666668,-18.777779,38.22222,-19.444445,55.88889,0.347454,-2.081842,3
58.0,58.0,0.0,0.0,0.555556,0.403686,0.888891,0.860663,123.0,112.55556,137.44444,119.0,-31.333334,43.333332,-12.0,137.44444,0.180972,-2.365385,1
122.0,129.0,0.0,0.0,2.277779,0.862963,19.833334,11.944499,51.0,46.88889,60.666668,45.444443,-12.333333,29.0,-16.666666,60.666668,0.248092,-1.997242,3
199.0,140.0,0.0,0.0,0.444444,0.251852,0.5,0.388889,6.0,7.444445,6.888889,3.666667,4.333334,2.666667,-7.0,7.555555,0.513889,-0.91962,0
83.0,54.0,0.0,0.0,0.777776,0.720081,0.666667,0.557772,109.96296,97.55556,127.44444,104.888885,-37.22222,52.444443,-15.222222,127.44444,0.234504,-2.351182,1
163.0,131.0,0.0,0.0,0.166667,0.182574,0.277778,0.250924,1.555556,0.888889,3.666667,0.111111,-2.0,6.333334,-4.333334,3.666667,0.972222,-1.871048,4
85.0,101.0,0.0,0.0,1.333333,1.288888,1.277778,1.218518,21.296297,21.222221,26.777779,15.888889,-0.222222,16.444445,-16.222221,26.777779,0.404792,-1.558599,0
123.0,187.0,0.0,0.0,2.666667,1.849924,3.444444,1.655518,58.666668,52.555557,72.55556,50.88889,-18.333334,41.666668,-23.333334,72.55556,0.298553,-2.013525,5
51.0,64.0,0.0,0.0,17.5,1.206455,0.666667,0.699206,40.0,35.22222,50.11111,34.666668,-14.333333,30.333334,-16.0,50.11111,0.310101,-2.030269,3
153.0,78.0,0.0,0.0,9.388889,5.67026,2.944444,3.517681,30.296297,27.11111,37.444443,26.333334,-9.555555,21.444445,-11.888889,37.444443,0.300208,-2.017779,3
96.0,94.0,0.0,0.0,0.722223,0.285185,0.444445,0.42963,20.222221,16.0,28.777779,15.888889,-12.666667,25.666666,-13.0,28.777779,0.451546,-2.084893,4
176.0,100.0,0.0,0.0,1.944444,0.774075,1.444445,0.651851,55.37037,50.333332,66.88889,48.88889,-15.111111,34.555557,-19.444445,66.88889,0.268621,-2.00619,3
218.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
67.0,71.0,0.0,0.0,1.666667,0.888891,1.499999,0.299998,125.96296,115.55556,140.88889,121.44444,-31.222221,44.77778,-13.555555,140.88889,0.179672,-2.339758,1
169.0,117.0,0.0,0.0,1.222222,0.620632,1.111111,1.29386,31.25926,27.444445,39.0,27.333334,-11.444445,23.222221,-11.777778,39.0,0.30715,-2.088914,3
252.0,27.0,0.0,0.0,1.277776,0.596293,0.999997,0.577774,136.2963,130.33334,145.55556,133.0,-17.88889,27.777779,-9.888889,145.55556,0.10447,-2.264129,1
114.0,242.0,0.0,0.0,2.722222,2.453268,4.666668,1.920648,24.074074,19.222221,22.444445,30.555555,-14.555555,-4.888889,19.444445,30.555555,0.371695,2.395778,6
138.0,116.0,0.0,0.0,0.611111,0.151852,0.444445,0.207407,6.481482,7.555555,8.222222,3.666667,3.222222,5.222222,-8.444445,8.333334,0.559171,-1.19107,0
165.0,96.0,0.0,0.0,2.38889,1.574078,1.722222,1.218523,67.03704,61.0,80.22222,59.88889,-18.11111,39.555557,-21.444445,80.22222,0.254595,-2.036336,3
170.0,226.0,0.0,0.0,1.555555,1.424651,2.388889,1.289559,11.888889,10.111111,8.0,17.555555,-5.333334,-11.666667,17.0,17.555555,0.54833,1.872506,6
178.0,16.0,0.0,0.0,0.333335,0.298143,1.499999,1.206462,112.96296,99.55556,131.0,108.333336,-40.22222,54.11111,-13.888889,131.0,0.239899,-2.385001,1
189.0,115.0,0.0,0.0,0.166667,0.033333,0.333333,0.133333,6.666667,8.222222,7.888889,3.888889,4.666667,3.666667,-8.333333,8.444445,0.53858,-0.965144,0
119.0,181.0,0.111111,0.0,0.777777,0.750308,3.277777,1.611303,21.407408,16.555555,19.666668,28.0,-14.555555,-5.222222,19.777779,28.0,0.409551,2.378846,6
161.0,190.0,0.0,0.0,3.777777,2.094085,4.555555,3.727774,58.11111,51.666668,71.111115,51.555557,-19.333334,39.0,-19.666666,71.111115,0.285916,-2.102898,5
34.0,131.0,0.0,0.0,0.333333,0.177778,0.722222,0.551852,0.814815,0.333333,1.888889,0.222222,-1.444444,3.222222,-1.777778,1.888889,0.925926,-2.056155,4
107.0,191.0,0.0,0.0,3.722222,2.999382,2.888887,2.786209,62.037037,54.444443,78.111115,53.555557,-22.777779,48.22222,-25.444445,78.111115,0.314683,-2.05611,5
62.0,140.0,0.0,0.0,2.444445,1.007407,1.388889,0.685185,23.0,17.88889,32.22222,18.88889,-15.333333,27.666666,-12.333333,32.22222,0.444353,-2.167262,3
165.0,99.0,0.0,0.0,0.888891,0.474074,0.777779,0.474074,93.40741,79.0,118.0,83.22222,-43.22222,73.77778,-30.555555,118.0,0.330418,-2.207757,1
208.0,154.0,0.0,0.111111,11.666667,125.8667,0.944444,0.685184,8.703704,5.888889,13.888889,6.333334,-8.444445,15.555555,-7.111111,13.888889,0.771517,-2.066916,4
147.0,111.0,0.0,0.0,0.388889,0.151852,0.444445,0.118519,5.666667,7.0,7.0,3.0,4.0,4.0,-8.0,7.333334,0.59127,-1.041434,0
17.0,108.0,0.0,0.0,1.277778,0.64693,1.166667,0.912871,1.851852,0.555556,3.333333,1.666667,-3.888889,4.444445,-0.555556,3.333333,0.875926,-2.463852,2
53.0,53.0,0.0,0.0,1.000001,0.444444,1.111109,0.429629,113.14815,104.333336,130.22223,104.888885,-26.444445,51.22222,-24.777779,130.22223,0.200484,-2.117007,1
78.0,107.0,0.0,0.0,0.833333,0.655556,1.611111,1.92963,17.185184,18.333334,20.666668,12.555555,3.444444,10.444445,-13.888889,20.777779,0.395254,-1.3125,0
184.0,197.0,0.0,0.0,3.055555,3.255195,4.555555,2.746042,11.962963,8.888889,9.555555,17.444445,-9.222222,-7.222222,16.444445,17.444445,0.515187,2.164262,6
131.0,234.0,0.0,0.0,0.833333,0.3,0.888889,0.607407,5.740741,4.0,4.444445,8.777778,-5.222222,-3.888889,9.111111,8.777778,0.556614,2.193568,6
219.0,134.0,0.0,0.0,0.277778,0.107407,0.666667,0.444444,4.740741,6.444445,5.222222,2.555556,5.111111,1.444444,-6.555555,6.444445,0.603704,-0.730465,0
79.0,154.0,0.0,0.0,1.111111,1.585185,0.166667,0.077778,0.740741,0.444444,1.555556,0.222222,-0.888889,2.444444,-1.555556,1.555556,0.288889,-1.919639,4
64.0,49.0,0.0,0.0,0.944447,0.240742,0.722225,0.41852,108.888885,97.111115,128.88889,100.666664,-35.333332,60.0,-24.666666,128.88889,0.246491,-2.211659,1
177.0,85.0,0.0,0.0,0.833333,0.166668,0.888888,0.429629,93.55556,79.22222,118.0,83.44444,-43.0,73.333336,-30.333334,118.0,0.328603,-2.208414,1
11.0,62.0,0.0,0.0,0.888891,0.501849,0.722224,0.389681,66.77778,57.444443,84.66667,58.22222,-28.0,53.666668,-25.666666,84.66667,0.32276,-2.124459,3
216.0,17.0,0.0,0.0,0.666665,0.5164,1.277779,1.020167,126.14815,115.0,141.88889,121.55556,-33.444443,47.22222,-13.777778,141.88889,0.189464,-2.348415,1
8.0,79.0,0.0,0.0,1.277778,2.285185,2.111111,0.518519,16.814816,17.333334,21.0,12.111111,1.555556,12.555555,-14.111111,21.0,0.422337,-1.453114,0
121.0,120.0,0.0,0.0,0.944445,0.250924,0.722222,0.879815,3.518518,1.111111,6.555555,2.888889,-7.222222,9.111111,-1.888889,6.555555,0.839947,-2.433795,2
241.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
188.0,133.0,0.0,0.0,0.333333,0.266667,0.5,0.077778,6.666667,8.333334,7.777778,3.888889,5.0,3.333333,-8.333333,8.444445,0.53858,-0.924817,0
248.0,13.0,0.0,0.0,0.777779,0.207408,1.111112,0.296294,104.111115,88.22222,128.44444,95.666664,-47.666668,73.0,-25.333334,128.44444,0.313159,-2.28708,1
19.0,184.0,0.0,0.0,0.555556,0.344265,0.833333,0.62361,14.222222,12.333333,11.0,19.333334,-5.666667,-9.666667,15.333333,19.333334,0.431152,1.937892,6
250.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
173.0,158.0,0.111111,0.0,1.888889,3.674074,1.166667,0.477778,8.37037,7.111111,11.777778,6.222222,-3.777778,10.222222,-6.444445,11.777778,0.472975,-1.904651,3
208.0,34.0,0.0,0.0,1.722222,1.730981,0.444445,0.501848,14.444445,10.777778,21.0,11.555555,-11.0,19.666666,-8.666667,21.0,0.479958,-2.162383,4
206.0,61.0,0.0,0.0,0.555556,0.403687,0.5,0.459468,7.074074,4.666667,12.222222,4.333334,-7.222222,15.444445,-8.222222,12.222222,0.645891,-2.048717,4
128.0,161.0,0.0,0.0,0.555555,0.251852,0.777778,0.162963,7.148148,5.555555,10.888889,5.0,-4.777778,11.222222,-6.444445,10.888889,0.540918,-1.996307,3
109.0,111.0,0.0,0.0,1.444445,1.088663,1.500001,1.471961,57.77778,51.333332,71.66667,50.333332,-19.333334,41.666668,-22.333334,71.66667,0.298892,-2.045165,3
92.0,62.0,0.0,0.0,1.888887,1.310924,1.888887,0.720082,123.48148,112.333336,139.33334,118.77778,-33.444443,47.555557,-14.111111,139.33334,0.193691,-2.343404,1
26.0,120.0,0.0,0.0,0.777778,1.274074,0.833333,1.055556,1.333333,0.111111,3.333333,0.555556,-3.666667,6.0,-2.333333,3.333333,0.984127,-2.178769,2
203.0,93.0,0.0,0.0,2.666667,6.444444,3.444444,11.674076,6.777778,3.222222,11.888889,5.222222,-10.666667,15.333333,-4.666667,11.888889,0.760191,-2.332766,2
95.0,97.0,0.0,0.0,0.611111,0.534027,0.777777,0.45542,19.592592,15.333333,27.777779,15.666667,-12.777778,24.555555,-11.777778,27.777779,0.447494,-2.121346,4
62.0,223.0,0.0,0.0,2.5,5.722223,1.666667,2.444444,6.666667,4.888889,4.666667,10.444445,-5.333334,-6.0,11.333333,10.444445,0.59315,2.046588,6
193.0,66.0,0.111111,0.0,1.388891,1.440741,0.888888,0.607411,95.111115,80.66667,118.77778,85.888885,-43.333332,71.0,-27.666666,118.77778,0.320664,-2.235701,1
206.0,30.0,0.0,0.0,0.777777,0.501847,0.833332,0.547723,123.333336,112.77778,139.66667,117.55556,-31.666666,49.0,-17.333334,139.66667,0.19251,-2.27951,1
229.0,175.0,0.0,0.0,1.166666,0.522223,5.666666,26.133337,33.0,29.0,41.0,29.0,-12.0,24.0,-12.0,41.0,0.286834,-2.091209,5
233.0,124.0,0.111111,0.0,2.111111,1.500617,2.055555,0.490655,40.925926,35.77778,51.444443,35.555557,-15.444445,31.555555,-16.11111,51.444443,0.317097,-2.076967,3
173.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
223.0,141.0,0.111111,0.0,2.111111,1.807408,0.777778,0.162963,9.851851,6.0,16.555555,7.0,-11.555555,20.11111,-8.555555,16.555555,0.640224,-2.191662,4
4.0,188.0,0.0,0.0,1.555556,0.688531,2.333333,0.760116,15.740741,13.333333,14.0,19.88889,-7.222222,-5.222222,12.444445,19.88889,0.342408,2.20467,6
88.0,180.0,0.0,0.0,1.499999,0.936898,3.833332,2.888675,50.407406,45.22222,62.333332,43.666668,-15.555555,35.77778,-20.222221,62.333332,0.300918,-2.008719,5
86.0,193.0,0.0,0.0,3.277779,1.652159,2.222222,1.80944,61.407406,53.666668,76.55556,54.0,-23.222221,45.444443,-22.222221,76.55556,0.299579,-2.109375,5
217.0,73.0,0.0,0.0,0.888889,0.785185,1.722222,0.862962,4.851852,1.777778,9.666667,3.111111,-9.222222,14.444445,-5.222222,9.666667,0.822507,-2.268176,2
238.0,180.0,0.111111,0.0,0.555556,0.340741,1.722222,1.662963,13.592592,11.111111,11.888889,17.777779,-7.444445,-5.111111,12.555555,17.777779,0.376253,2.212898,6
31.0,106.0,0.0,0.0,1.611111,0.72963,0.722222,1.174074,19.11111,19.555555,23.666666,14.111111,1.333333,13.666667,-15.0,23.666666,0.403224,-1.48458,0
35.0,76.0,0.0,0.111111,7.777778,192.20744,7.833334,201.72226,13.518518,8.444445,19.444445,12.666667,-15.222222,17.777779,-2.555556,19.444445,0.637421,-2.523325,2
199.0,116.0,0.0,0.0,0.555556,0.296296,0.444444,0.02963,1.962963,0.666667,4.888889,0.333333,-3.888889,8.777778,-4.888889,4.888889,0.940741,-2.018925,4
34.0,115.0,0.0,0.0,0.5,0.388889,0.777778,0.607407,6.296296,7.333334,7.888889,3.666667,3.111111,4.777778,-7.888889,8.0,0.541887,-1.175454,0
136.0,216.0,0.111111,0.0,2.777777,1.327767,2.722223,2.984528,15.074074,11.444445,13.222222,20.555555,-10.888889,-5.555555,16.444445,20.555555,0.441675,2.284571,6
185.0,84.0,0.0,0.0,0.611111,0.490653,0.499999,0.459468,23.25926,18.666668,31.333334,19.777779,-13.777778,24.222221,-10.444445,31.333334,0.404099,-2.184862,4
60.0,131.0,0.0,0.0,0.333333,0.088889,0.333333,0.088889,5.222222,7.222222,5.444445,3.0,6.0,0.666667,-6.666667,7.222222,0.581349,-0.621222,0
121.0,107.0,0.0,0.0,1.555555,0.874075,13.166667,5.5889,54.0,49.444443,64.44444,48.11111,-13.666667,31.333334,-17.666666,64.44444,0.252669,-2.003607,3
244.0,105.0,0.0,0.0,5.944445,4.923489,1.5,0.809664,22.703703,19.11111,29.555555,19.444445,-10.777778,20.555555,-9.777778,29.555555,0.364499,-2.125548,4
137.0,105.0,0.0,0.111111,10.722224,16.507421,31.222223,650.42957,42.851852,35.77778,52.666668,40.11111,-21.222221,29.444445,-8.222222,52.666668,0.37578,-2.380238,2
2.0,245.0,0.0,0.0,1.888889,2.162963,3.166667,3.277778,6.407407,6.222222,6.0,7.0,-0.555556,-1.222222,1.777778,7.222222,0.191049,1.756645,6
