1.245,0.507,0
1.236,0.511,0
1.225,0.516,0
1.213,0.522,0
1.199,0.528,0
1.185,0.536,0
1.17,0.543,0
1.154,0.551,0
1.138,0.564,0
1.121,0.573,0
1.101,0.579,0
1.084,0.592,0
1.066,0.604,0
1.049,0.715,0
1.031,0.634,0
1.027,0.638,0
0.998,0.668,0
0.982,0.657,0
0.962,0.669,0
0.946,0.683,0
0.93,0.691,0
0.914,0.706,0
0.899,0.717,1
0.883,0.725,1
0.867,0.739,1
0.851,0.75,1
0.835,0.762,1
0.819,0.772,1
0.806,0.781,1
0.8,0.78,1
0.801,0.779,1
0.802,0.777,1
0.802,0.777,1
0.801,0.778,1
0.8,0.778,1
0.8,0.777,1
0.799,0.778,1
0.799,0.78,1
0.799,0.778,1
0.798,0.781,1
0.797,0.781,1
0.796,0.781,1
0.795,0.782,1
0.795,0.786,1
0.794,0.789,1
0.793,0.796,1
0.796,0.793,1
0.796,0.827,1
0.796,0.826,1
0.799,0.824,1
0.803,0.793,1
0.81,0.819,1
0.798,0.816,1
0.795,0.813,1
0.794,0.808,1
0.794,0.808,1
0.797,0.806,1
0.8,0.809,1
0.801,0.792,1
0.821,0.789,1
1.463,0.783,0
1.461,0.78,0
1.466,0.777,0
1.467,0.775,0
1.466,0.774,0
1.462,0.772,0
1.456,0.771,0
1.448,0.768,0
1.437,0.763,0
1.425,0.757,0
1.411,0.751,0
1.395,0.745,0
1.379,0.738,0
1.362,0.732,0
1.345,0.725,0
1.328,0.717,0
1.309,0.71,0
1.291,0.703,0
1.273,0.696,0
1.257,0.689,0
1.235,0.682,0
1.216,0.675,0
1.196,0.668,0
1.177,0.661,0
1.159,0.654,0
1.14,0.647,0
1.122,0.64,0
1.103,0.633,0
1.085,0.626,0
1.066,0.619,0
1.046,0.612,0
1.027,0.604,0
1.009,0.597,0
0.99,0.59,0
0.971,0.583,0
0.775,0.576,1
0.759,0.569,1
0.712,0.562,1
0.689,0.554,1
0.674,0.547,1
0.656,0.54,1
0.655,0.534,1
0.847,0.533,1
0.85,0.535,1
0.852,0.531,1
0.853,0.531,1
0.853,0.527,1
0.852,0.526,1
0.852,0.525,1
0.584,0.524,1
0.582,0.523,1
0.582,0.522,1
0.852,0.521,1
0.582,0.52,1
0.583,0.52,1
0.85,0.519,1
0.849,0.518,1
0.849,0.517,1
0.85,0.517,1
0.85,0.516,1
0.851,0.515,1
0.851,0.513,1
0.852,0.512,1
0.855,0.51,1
0.857,0.509,1
0.858,0.508,1
0.858,0.507,1
0.602,0.504,1
0.854,0.501,1
0.854,0.498,1
0.854,0.496,1
0.854,0.494,1
0.857,0.492,1
0.858,0.49,1
0.857,0.488,1
0.856,0.486,1
0.855,0.483,1
0.851,0.48,1
0.85,0.477,1
0.852,0.475,1
0.851,0.473,1
0.851,0.471,1
0.851,0.47,1
0.854,0.468,1
0.852,0.467,1
0.847,0.469,1
0.845,0.47,1
0.841,0.466,1
0.839,0.465,1
0.841,0.464,1
0.84,0.463,1
0.839,0.467,1
0.838,0.48,1
5.0,0.506,0
5.0,0.575,0
5.0,0.475,3
5.0,0.476,3
0.939,0.565,0
5.0,0.569,0
5.0,0.569,0
5.0,0.569,0
5.0,0.566,0
5.0,0.483,3
5.0,0.573,0
5.0,0.573,0
0.816,0.506,1
0.806,0.516,1
0.794,0.528,1
0.784,0.54,1
0.772,0.552,1
0.764,0.565,1
0.756,0.606,1
0.752,0.772,1
0.753,0.993,1
0.758,0.992,1
0.758,0.595,1
0.758,0.991,1
0.758,0.597,1
0.758,0.594,1
0.761,0.986,1
0.774,0.988,1
0.777,0.762,1
3.163,0.589,0
3.163,0.587,0
3.164,0.589,0
3.163,0.597,0
3.162,0.598,0
3.158,0.598,0
3.151,0.604,0
3.142,0.613,0
3.131,0.627,0
3.118,0.722,0
3.104,0.715,0
3.088,0.708,0
3.072,0.7,0
3.055,0.692,0
3.037,0.684,0
3.019,0.675,0
3.0,0.667,0
2.982,0.658,0
2.964,0.649,0
2.945,0.641,0
2.928,0.632,0
2.91,0.624,0
0.808,0.616,1
0.789,0.609,1
0.758,0.601,1
0.759,0.593,1
0.747,0.586,1
2.801,0.621,0
2.786,0.611,0
2.776,0.605,0
2.769,0.603,0
2.765,0.598,0
2.769,0.599,0
2.766,0.6,0
2.764,0.6,0
2.763,0.599,0
2.761,0.598,0
2.758,0.597,0
2.753,0.595,0
2.745,0.592,0
2.734,0.578,0
2.722,0.583,0
2.708,0.574,0
2.693,0.551,0
2.678,0.551,0
2.661,0.558,0
2.644,0.55,0
2.626,0.546,0
2.608,0.536,0
2.589,0.528,0
2.57,0.521,0
2.55,0.513,0
2.531,0.505,0
2.511,0.498,0
2.491,0.49,3
2.472,0.482,3
2.452,0.474,3
2.433,0.466,3
2.415,0.457,3
2.397,0.45,3
2.38,0.443,3
2.363,0.436,3
2.348,0.43,3
2.333,0.427,3
2.319,0.425,3
2.307,0.437,3
1.793,0.426,3
1.78,0.418,3
1.768,0.426,3
1.757,0.403,3
1.749,0.397,3
1.745,0.394,3
2.243,0.392,3
2.236,0.39,3
2.229,0.388,3
2.222,0.386,3
2.218,0.387,3
2.212,0.388,3
2.205,0.387,3
2.199,0.504,0
2.192,0.432,3
2.185,0.381,3
2.177,0.38,3
2.165,0.376,3
2.156,0.379,3
2.147,0.428,3
2.137,0.42,3
2.127,0.422,3
2.116,0.452,3
2.105,0.426,3
2.094,0.388,3
2.083,0.39,3
2.072,0.427,3
2.062,0.401,3
2.051,1.407,2
2.04,1.401,2
2.028,1.399,2
2.015,1.4,2
2.002,1.399,2
1.988,1.395,2
1.973,1.391,2
1.958,1.391,2
1.943,1.39,2
1.928,1.387,2
1.912,1.386,2
1.897,1.386,2
1.882,1.382,2
1.867,1.381,2
1.852,1.381,2
1.838,1.381,2
1.824,1.381,2
1.811,1.384,2
1.799,1.383,2
1.787,1.386,2
1.68,1.417,2
1.671,1.384,2
1.745,1.38,2
1.601,1.379,2
1.599,1.38,2
1.605,0.621,0
1.395,0.622,0
1.385,0.629,0
1.369,0.639,0
1.36,0.72,0
1.399,0.744,0
1.408,0.751,0
1.372,0.764,0
1.327,0.889,0
1.317,0.9,0
1.308,0.923,2
1.291,0.937,2
1.277,2.127,2
1.263,2.14,2
1.249,2.153,2
1.235,2.165,2
1.221,2.177,2
1.208,2.191,2
1.195,2.202,2
1.183,2.213,2
1.17,2.222,2
1.158,2.228,2
1.149,2.234,2
1.137,2.243,2
1.128,2.251,2
1.117,2.255,2
1.104,2.263,2
1.091,2.271,2
1.078,2.278,2
1.061,0.785,0
1.045,0.786,0
1.033,0.784,0
1.02,0.755,0
1.008,0.758,0
1.001,0.762,0
0.988,0.762,0
0.974,0.765,0
0.959,0.769,0
0.942,0.769,0
0.921,0.773,0
0.902,0.776,0
0.882,0.78,1
0.863,0.781,1
0.843,0.785,1
0.823,0.789,1
0.803,0.789,1
0.785,0.792,1
0.773,0.797,1
0.77,0.795,1
0.773,0.794,1
0.776,0.793,1
0.778,0.793,1
0.778,0.793,1
0.777,0.792,1
0.777,0.793,1
0.777,0.792,1
0.778,0.792,1
0.778,0.793,1
0.778,0.792,1
0.78,0.788,1
0.78,0.788,1
0.78,0.787,1
0.78,0.786,1
0.78,0.785,1
0.78,0.784,1
0.782,0.783,1
0.782,0.779,1
0.78,0.778,1
0.777,0.776,1
0.776,0.778,1
0.776,0.776,1
0.775,0.775,1
0.775,0.773,1
0.778,0.776,1
0.778,0.798,1
0.776,0.785,1
0.772,0.777,1
0.771,0.776,1
0.77,0.772,1
0.768,0.768,1
0.767,0.77,1
0.766,0.856,1
0.765,0.82,1
0.768,0.817,1
0.767,0.799,1
0.767,0.791,1
0.827,0.789,1
0.789,0.84,1
0.765,0.791,1
0.765,0.781,1
0.768,0.832,1
0.771,0.768,1
0.781,0.762,1
0.851,0.755,1
0.847,0.753,1
0.87,0.75,1
0.904,0.751,0
0.9,0.748,1
1.38,0.758,0
1.384,0.738,0
1.384,0.734,0
1.384,0.737,0
1.38,0.735,0
1.379,0.741,0
1.381,0.737,0
1.378,0.737,0
1.37,0.735,0
1.365,0.733,0
1.35,0.729,0
1.34,0.723,0
1.326,0.722,0
1.306,0.719,0
1.293,0.713,0
1.275,0.714,0
1.257,0.715,0
1.238,0.707,0
1.22,0.697,0
1.202,0.704,0
1.183,0.692,0
1.163,0.698,0
1.144,0.673,0
1.124,0.67,0
1.104,0.664,0
1.084,0.648,0
0.927,0.649,0
0.899,0.638,1
0.879,0.635,1
0.862,0.629,1
0.845,0.615,1
0.829,0.609,1
0.813,0.602,1
0.8,0.608,1
0.794,0.587,1
0.809,0.58,1
0.922,0.583,0
0.923,0.579,0
0.923,0.58,0
0.923,0.58,0
0.921,0.579,0
0.918,0.578,0
0.914,0.577,0
0.907,0.575,0
0.898,0.573,1
0.887,0.57,1
0.873,0.566,1
0.859,0.563,1
0.845,0.558,1
0.833,0.554,1
0.821,0.551,1
0.811,0.548,1
0.805,0.541,1
0.805,0.537,1
0.807,0.536,1
0.808,0.536,1
0.808,0.536,1
0.808,0.535,1
0.808,0.534,1
0.809,0.533,1
0.809,0.529,1
0.81,0.529,1
0.81,0.528,1
0.811,0.528,1
0.811,0.526,1
0.812,0.528,1
0.812,0.527,1
0.811,0.527,1
0.811,0.525,1
0.81,0.53,1
0.809,0.523,1
0.809,0.517,1
0.808,0.512,1
0.808,0.509,1
0.808,0.51,1
0.807,0.509,1
0.806,0.511,1
0.805,0.516,1
0.803,0.514,1
0.803,0.503,1
0.802,0.498,1
0.802,0.492,1
0.802,0.49,1
0.805,0.491,1
0.804,0.49,1
0.798,0.513,1
0.797,0.591,1
0.795,0.515,1
0.794,0.487,1
0.793,0.486,1
0.792,0.486,1
0.791,0.854,1
0.794,0.833,1
0.793,0.822,1
0.831,0.644,1
0.82,0.631,1
0.792,0.625,1
0.792,0.622,1
0.795,0.624,1
0.798,0.502,1
0.801,0.503,1
0.815,0.511,1
0.945,0.513,0
0.944,0.777,0
1.738,0.774,0
1.738,0.772,0
1.737,0.774,0
1.735,0.774,0
1.735,0.774,0
1.733,0.773,0
1.731,0.769,0
1.726,0.767,0
1.719,0.764,0
1.709,0.76,0
1.696,0.757,0
1.682,0.751,0
0.94,0.746,0
0.926,0.74,0
0.908,0.732,0
0.899,0.726,1
0.878,0.718,1
0.866,0.711,1
1.558,0.704,0
0.845,0.697,1
0.832,0.69,1
0.902,0.684,0
0.806,0.682,1
1.483,0.676,0
1.477,0.672,0
1.476,0.672,0
1.476,0.674,0
1.474,0.67,0
1.472,0.67,0
1.47,0.669,0
1.468,0.668,0
0.851,0.67,1
1.465,0.667,0
0.848,0.667,1
1.463,0.672,0
1.462,0.671,0
1.46,0.67,0
1.458,0.665,0
1.457,0.664,0
1.455,0.664,0
1.453,0.663,0
1.452,0.666,0
1.449,0.659,0
0.9,0.661,1
0.898,0.664,1
0.894,0.659,1
1.432,0.653,0
1.425,0.65,0
1.415,0.644,0
1.408,0.641,0
1.4,0.638,0
1.391,0.635,0
1.379,0.631,0
1.366,0.627,0
1.352,0.623,0
1.336,0.619,0
1.322,0.614,0
1.305,0.61,0
1.288,0.605,0
1.27,0.601,0
1.252,0.597,0
1.234,0.593,0
1.215,0.589,0
1.197,0.584,0
1.182,0.579,0
1.164,0.575,0
1.146,0.571,0
1.128,0.566,0
1.111,0.562,0
1.097,0.558,0
1.08,0.554,0
1.066,0.55,0
1.048,0.543,0
1.03,0.539,0
1.009,0.536,0
0.988,0.533,0
0.971,0.53,0
0.954,0.528,0
0.935,0.525,0
0.919,0.523,0
0.899,0.52,1
0.882,0.518,1
0.865,0.515,1
0.848,0.513,1
0.833,0.51,1
0.818,0.507,1
0.806,0.505,1
0.803,0.502,1
0.804,0.501,1
0.806,0.501,1
0.806,0.501,1
0.806,0.501,1
0.805,0.5,1
0.805,0.5,1
0.808,0.499,1
0.809,0.499,1
0.805,0.498,1
0.808,0.497,1
0.814,0.495,1
1.074,0.493,3
1.07,0.49,3
1.069,0.489,3
0.82,0.487,1
1.473,0.485,3
1.472,0.486,3
1.072,0.486,3
1.471,0.486,3
1.471,0.486,3
1.471,0.486,3
1.471,0.486,3
1.47,0.486,3
1.47,0.485,3
1.47,0.485,3
1.468,0.486,3
1.466,0.486,3
1.462,0.486,3
1.458,0.486,3
1.452,0.487,3
1.445,0.488,3
1.437,0.488,3
1.425,0.49,3
1.417,0.491,3
1.412,0.493,3
1.404,0.494,3
1.393,0.496,0
1.385,0.497,0
1.377,0.498,0
1.369,0.5,0
1.363,0.502,0
1.353,0.505,0
1.342,0.509,0
1.33,0.513,0
1.318,0.518,0
1.305,0.523,0
1.293,0.529,0
1.28,0.534,0
1.267,0.54,0
1.252,0.546,0
1.233,0.552,0
1.217,0.558,0
1.199,0.564,0
1.179,0.57,0
1.16,0.576,0
1.141,0.583,0
1.122,0.589,0
1.101,0.595,0
1.085,0.601,0
1.065,0.607,0
1.045,0.613,0
1.026,0.619,0
1.008,0.625,0
0.989,0.63,0
0.971,0.632,0
0.952,0.631,0
0.934,0.634,0
0.879,0.637,1
0.857,0.64,1
0.835,0.644,1
0.816,0.649,1
0.794,0.653,1
0.776,0.661,1
0.762,0.66,1
0.756,0.658,1
0.757,0.652,1
0.76,0.651,1
0.761,0.65,1
0.761,0.65,1
0.76,0.649,1
0.763,0.649,1
0.763,0.648,1
0.767,0.648,1
0.77,0.647,1
1.461,0.646,0
1.461,0.646,0
1.462,0.644,0
1.036,0.644,0
1.035,0.644,0
1.034,0.645,0
1.032,0.646,0
1.031,0.648,0
1.023,0.651,0
1.018,0.656,0
1.012,0.661,0
1.002,0.667,0
0.998,0.674,0
0.989,0.685,0
0.981,0.693,0
0.664,0.702,1
0.641,0.71,1
0.619,0.718,1
0.602,0.724,1
0.586,0.732,1
0.569,0.736,1
0.558,0.737,1
0.548,0.74,1
0.544,0.738,1
0.545,0.736,1
0.549,0.735,1
0.55,0.735,1
0.55,0.735,1
0.549,0.732,1
0.553,0.734,1
1.011,0.733,0
1.012,0.732,0
1.015,0.732,0
1.014,0.731,0
1.023,0.732,0
1.015,0.732,0
1.009,0.733,0
1.005,0.734,0
1.002,0.736,0
0.99,0.736,0
0.976,0.736,0
0.964,0.738,0
0.951,0.739,0
0.943,0.742,0
0.948,0.741,0
0.936,0.738,0
0.886,0.735,1
0.867,0.735,1
0.847,0.734,1
0.831,0.739,1
0.813,0.741,1
0.799,0.746,1
0.787,0.753,1
0.777,0.856,1
0.774,0.854,1
0.775,0.85,1
0.776,0.85,1
0.776,0.849,1
0.776,0.849,1
0.776,0.755,1
0.776,0.75,1
0.775,0.749,1
0.775,0.746,1
0.775,0.745,1
0.775,0.744,1
0.774,0.74,1
0.774,0.738,1
0.774,0.736,1
0.773,0.731,1
0.776,0.732,1
0.776,0.73,1
0.786,0.732,1
0.786,0.372,1
0.775,0.363,1
0.775,0.36,1
0.775,0.355,1
0.778,0.356,1
0.781,0.354,1
0.784,0.735,1
0.804,0.732,1
1.826,0.778,0
1.82,0.349,3
1.817,0.342,3
1.819,0.34,3
1.819,0.34,3
1.818,0.341,3
1.818,0.341,3
1.818,0.341,3
1.818,0.341,3
1.818,0.341,3
1.817,0.341,3
1.817,0.341,3
1.818,0.341,3
1.817,0.34,3
1.816,0.34,3
1.813,0.34,3
1.809,0.341,3
0.95,0.341,3
0.941,0.345,3
0.928,0.356,3
0.921,0.74,0
0.914,0.74,0
0.906,0.734,0
0.905,0.727,0
2.751,0.723,0
2.739,0.355,3
2.726,0.355,3
2.711,0.361,3
2.696,0.367,3
2.68,0.394,3
2.665,0.691,0
2.652,0.687,0
2.638,0.683,0
2.626,0.68,0
2.616,0.676,0
2.603,0.672,0
2.591,0.478,3
2.575,0.664,0
2.555,0.659,0
2.541,0.655,0
2.52,0.552,0
1.493,0.647,0
1.476,0.533,0
1.455,0.571,0
1.433,0.634,0
2.427,0.63,0
1.403,0.626,0
1.96,0.621,0
1.364,0.617,0
1.345,0.613,0
1.324,0.609,0
1.306,0.604,0
1.287,0.6,0
1.272,0.595,0
1.253,0.59,0
1.235,0.586,0
1.216,0.581,0
1.197,0.576,0
1.182,0.572,0
1.161,0.564,0
1.144,0.561,0
1.126,0.558,0
1.108,0.553,0
1.09,0.549,0
1.075,0.545,0
1.054,0.54,0
1.04,0.536,0
0.592,0.531,1
0.587,0.527,1
0.579,0.522,1
0.577,0.517,1
0.573,0.512,1
0.569,0.508,1
1.898,0.503,0
1.897,0.501,0
1.9,0.501,0
1.9,0.501,0
1.898,0.501,0
1.895,0.5,0
1.889,0.499,0
1.879,0.498,0
1.868,0.495,0
1.855,0.493,3
1.84,0.49,3
1.825,0.487,3
1.809,0.484,3
1.793,0.481,3
0.818,0.478,1
0.803,0.475,1
0.788,0.472,1
0.778,0.47,1
0.768,0.468,1
0.755,0.465,1
0.747,0.463,1
0.746,0.459,1
0.747,0.461,1
0.749,0.461,1
0.749,0.461,1
0.749,0.46,1
0.752,0.46,1
0.765,0.46,1
0.756,0.459,1
1.494,0.459,3
1.491,0.458,3
1.488,0.457,3
1.491,0.456,3
1.493,0.456,3
1.489,0.456,3
1.492,0.456,3
1.71,0.456,3
1.495,0.456,3
1.492,0.456,3
1.492,0.456,3
1.492,0.456,3
1.492,0.456,3
1.495,0.456,3
1.709,0.456,3
1.709,0.456,3
1.494,0.456,3
1.708,0.456,3
1.707,0.456,3
1.707,0.456,3
1.707,0.456,3
1.707,0.456,3
1.705,0.456,3
1.702,0.455,3
1.697,0.454,3
1.69,0.453,3
1.683,0.452,3
1.674,0.452,3
1.665,0.451,3
1.655,0.451,3
1.645,0.45,3
1.636,0.449,3
1.626,0.449,3
1.616,0.449,3
1.606,0.45,3
1.596,0.45,3
1.586,0.451,3
1.575,0.452,3
1.565,0.452,3
1.556,0.453,3
1.547,0.454,3
1.537,0.454,3
1.329,0.455,3
1.317,0.457,3
1.312,0.458,3
1.304,0.459,3
1.296,0.461,3
1.29,0.462,3
1.282,0.464,3
1.273,0.466,3
1.447,0.468,3
1.435,0.47,3
1.424,0.472,3
1.413,0.474,3
1.406,0.476,3
1.397,0.478,3
1.387,0.479,3
1.375,0.481,3
1.366,0.483,3
1.356,0.485,3
1.346,0.487,3
1.336,0.489,3
1.326,0.491,3
1.316,0.494,3
1.306,0.496,0
1.296,0.499,0
1.287,0.501,0
1.278,0.504,0
1.267,0.507,0
1.255,0.511,0
1.241,0.516,0
1.226,0.521,0
1.21,0.527,0
1.194,0.533,0
1.178,0.539,0
1.161,0.546,0
1.143,0.553,0
1.125,0.561,0
1.106,0.568,0
1.087,0.576,0
1.068,0.584,0
1.049,0.595,0
1.033,0.599,0
1.014,0.61,0
0.995,0.618,0
0.976,0.627,0
0.957,0.636,0
0.936,0.646,0
0.917,0.655,0
0.899,0.664,1
0.881,0.673,1
0.863,0.683,1
0.846,0.691,1
0.829,0.7,1
0.812,0.708,1
0.797,0.717,1
0.789,0.722,1
0.785,0.726,1
0.782,0.723,1
0.783,0.722,1
0.783,0.728,1
0.783,0.725,1
0.782,0.725,1
0.781,0.724,1
0.781,0.724,1
0.78,0.723,1
0.778,0.719,1
0.777,0.719,1
0.776,0.718,1
0.776,0.717,1
0.775,0.72,1
0.775,0.719,1
0.774,0.726,1
0.777,0.733,1
0.78,1.142,1
0.791,0.725,1
0.777,1.129,1
0.776,0.728,1
0.776,0.791,1
0.775,0.853,1
0.781,0.752,1
0.781,0.817,1
0.799,0.773,1
1.555,0.767,0
1.556,0.765,0
1.557,0.747,0
1.557,0.752,0
0.791,0.755,1
0.786,0.754,1
0.787,0.752,1
0.78,0.748,1
1.53,0.743,0
1.522,0.739,0
1.515,0.735,0
1.509,0.731,0
1.502,0.731,0
1.493,0.727,0
1.483,0.723,0
1.471,0.719,0
1.457,0.714,0
1.443,0.708,0
1.426,0.711,0
1.413,0.705,0
1.396,0.699,0
1.378,0.689,0
1.36,0.683,0
1.338,0.677,0
1.32,0.668,0
1.301,0.658,0
1.285,0.656,0
1.265,0.65,0
1.245,0.648,0
1.225,0.642,0
1.206,0.633,0
1.186,0.627,0
1.167,0.618,0
1.147,0.611,0
1.128,0.605,0
1.109,0.598,0
1.087,0.592,0
1.068,0.586,0
1.05,0.58,0
1.031,0.574,0
1.013,0.567,0
0.995,0.561,0
0.733,0.555,1
0.704,0.549,1
0.682,0.542,1
0.666,0.541,1
0.656,0.534,1
0.886,0.525,1
0.87,0.519,1
0.86,0.507,1
0.859,0.504,1
0.862,0.502,1
0.864,0.502,1
0.864,0.502,1
0.863,0.502,1
0.865,0.501,1
0.865,0.5,1
0.865,0.499,1
0.866,0.498,1
0.866,0.496,1
0.867,0.495,1
0.867,0.495,1
0.867,0.495,1
0.867,0.495,1
0.867,0.494,1
0.868,0.493,1
0.868,0.492,1
0.869,0.491,1
0.869,0.49,1
0.869,0.489,1
0.866,0.488,1
0.865,0.487,1
0.586,0.485,1
0.588,0.483,1
0.87,0.481,1
0.87,0.478,1
0.87,0.476,1
0.87,0.474,1
0.87,0.472,1
0.87,0.47,1
0.87,0.469,1
0.869,0.466,1
0.865,0.463,1
0.864,0.461,1
0.866,0.459,1
0.865,0.456,1
0.864,0.454,1
0.863,0.452,1
0.863,0.451,1
0.865,0.449,1
0.862,0.448,1
0.863,0.45,1
0.853,0.451,1
0.856,0.446,1
0.854,0.445,1
0.853,0.445,1
0.852,0.444,1
0.851,0.448,1
0.851,0.474,1
0.853,0.504,1
0.855,0.538,1
0.857,0.455,1
0.951,0.452,3
0.856,0.452,1
0.901,0.452,3
0.897,0.452,1
0.866,0.456,1
0.869,0.455,1
0.876,0.455,1
0.897,0.455,1
0.896,0.475,1
0.852,0.529,1
0.852,0.529,1
0.852,0.531,1
0.852,0.53,1
0.852,0.873,1
0.855,0.479,1
0.855,1.032,1
0.858,0.468,1
0.868,0.463,1
0.879,0.467,1
3.283,0.469,3
3.281,0.478,3
3.285,0.838,0
3.287,0.833,0
3.287,0.832,0
3.286,0.835,0
3.284,0.834,0
3.28,0.83,0
3.27,0.828,0
3.26,0.511,0
3.251,0.821,0
3.241,0.813,0
3.226,0.81,0
3.207,0.801,0
3.191,0.797,0
3.171,0.788,0
3.156,0.78,0
3.14,0.773,0
3.117,0.768,0
1.001,0.761,0
3.078,0.754,0
3.061,0.746,0
3.037,0.738,0
3.017,0.731,0
2.997,0.72,0
0.908,0.716,0
2.956,0.709,0
0.873,0.701,1
2.916,0.694,0
2.897,0.701,0
2.878,0.691,0
2.86,0.687,0
2.842,0.675,0
2.826,0.667,0
2.81,0.662,0
2.794,0.658,0
2.777,0.655,0
2.761,0.653,0
2.744,0.647,0
2.727,0.653,0
2.709,0.634,0
2.692,0.628,0
2.674,0.621,0
2.657,0.615,0
2.639,0.627,0
2.621,0.603,0
2.604,0.6,0
2.586,0.59,0
2.567,0.583,0
2.549,0.577,0
2.531,0.574,0
2.512,0.564,0
2.493,0.558,0
2.474,0.551,0
2.455,0.545,0
2.437,0.542,0
2.418,0.532,0
2.399,0.534,0
2.381,0.525,0
2.362,0.513,0
2.343,0.507,0
2.324,0.501,0
2.306,0.496,0
1.946,0.491,3
1.931,0.484,3
2.249,0.484,3
2.231,0.481,3
2.213,0.48,3
2.195,0.486,3
2.18,0.485,3
2.164,0.524,0
1.907,0.556,0
1.893,0.492,3
2.12,0.512,0
2.11,0.491,3
1.892,0.482,3
2.084,0.483,3
1.836,0.49,3
1.823,0.588,0
1.814,0.488,3
2.041,0.602,0
2.027,0.628,0
2.018,0.573,0
2.003,0.607,0
1.995,0.613,0
1.98,0.546,0
1.967,0.523,0
1.954,0.522,0
1.941,0.529,0
1.926,1.455,2
1.911,1.447,2
1.894,1.439,2
1.877,1.432,2
1.858,1.429,2
1.841,1.426,2
1.822,1.424,2
1.804,1.421,2
1.786,1.418,2
1.769,1.415,2
1.752,1.415,2
1.734,1.412,2
1.717,1.41,2
1.701,1.408,2
1.686,1.406,2
1.672,1.405,2
1.659,1.41,2
1.653,1.419,2
1.651,1.414,2
1.65,1.412,2
1.649,1.412,2
1.646,1.415,2
1.636,1.411,2
1.629,1.411,2
1.629,1.411,2
1.631,1.412,2
1.627,1.412,2
1.629,1.411,2
1.626,1.412,2
1.628,1.412,2
1.624,1.412,2
1.629,1.412,2
1.604,1.413,2
1.603,1.413,2
1.557,1.413,2
1.556,1.413,2
1.556,1.413,2
1.558,1.413,2
1.558,1.414,2
1.558,1.413,2
1.557,1.414,2
1.556,1.414,2
1.555,1.418,2
1.558,1.419,2
1.554,1.42,2
1.427,0.72,0
1.426,0.718,0
1.423,0.72,0
1.422,0.724,0
1.421,0.721,0
1.417,0.725,0
1.42,0.725,0
1.419,0.723,0
1.421,0.727,0
1.417,0.725,0
1.417,0.728,0
1.543,1.443,2
1.504,0.726,0
1.415,0.727,0
1.413,0.727,0
1.537,0.729,0
1.411,0.727,0
1.417,0.728,0
1.416,0.729,0
1.412,0.73,0
1.411,0.731,0
1.416,0.731,0
1.412,0.732,0
1.411,0.729,0
1.414,0.73,0
1.406,0.731,0
1.407,0.733,0
1.403,0.737,0
1.39,0.744,0
1.38,0.75,0
1.371,0.756,0
1.36,0.769,0
1.35,5.0,2
1.34,2.669,2
1.329,2.657,2
1.321,2.647,2
1.311,2.636,2
1.299,1.327,2
1.315,1.304,2
1.304,1.291,2
1.285,1.281,2
1.274,1.274,2
1.28,1.268,2
1.239,1.258,2
1.222,1.169,2
1.211,1.171,2
1.201,1.174,2
1.191,1.177,2
1.181,1.18,2
1.172,1.18,2
1.159,1.179,2
1.15,0.94,2
1.144,0.947,2
1.135,0.958,2
1.126,1.183,2
1.121,1.184,2
1.107,1.185,2
1.096,1.186,2
1.082,1.189,2
1.072,1.198,2
1.061,2.505,2
1.054,1.007,2
1.044,1.009,2
1.033,1.01,2
1.02,1.015,2
1.005,1.023,2
0.993,1.041,2
0.981,1.029,2
0.973,1.034,2
0.957,1.033,2
0.944,1.003,2
0.931,1.001,2
0.918,1.038,2
0.904,1.039,2
0.894,1.04,1
0.881,1.043,1
0.862,2.575,1
0.847,2.58,1
0.833,4.428,1
0.819,3.743,1
0.811,5.0,1
0.811,1.032,1
0.818,1.027,1
0.821,1.027,1
0.823,1.027,1
0.823,1.027,1
0.823,1.023,1
0.824,1.026,1
0.824,0.982,1
0.824,0.978,1
0.82,0.976,1
0.82,0.972,1
0.82,0.97,1
0.82,0.965,1
0.82,0.964,1
0.821,0.965,1
0.821,0.964,1
0.822,0.962,1
0.823,0.963,1
0.823,0.961,1
0.823,0.955,1
0.822,0.95,1
0.821,0.948,1
0.821,0.946,1
0.82,0.944,1
0.82,0.945,1
0.82,0.944,1
0.823,0.949,1
0.824,0.956,1
0.823,0.958,1
0.819,0.933,1
0.819,0.931,1
0.818,0.928,1
0.817,0.927,1
0.817,0.928,1
0.82,1.016,1
0.82,1.013,1
0.819,1.011,1
0.818,1.009,1
0.813,0.923,1
0.811,0.919,1
0.811,0.992,1
0.81,0.864,1
0.81,0.847,1
0.818,0.84,1
1.224,0.837,0
0.895,0.833,1
0.809,0.83,1
0.807,0.827,1
0.81,0.98,1
0.81,0.983,1
0.811,0.84,1
0.808,0.979,1
0.811,0.978,1
0.818,0.844,1
0.817,0.842,1
0.824,0.842,1
0.886,0.813,1
0.882,0.806,1
0.882,0.8,1
1.224,0.798,0
1.224,0.796,0
1.225,0.793,0
1.226,0.791,0
1.225,0.79,0
1.224,0.79,0
1.221,0.789,0
1.215,0.787,0
1.206,0.784,0
1.196,0.78,0
1.183,0.774,0
1.169,0.768,0
1.153,0.762,0
1.136,0.755,0
1.118,0.748,0
1.1,0.741,0
1.081,0.734,0
1.063,0.727,0
1.044,0.719,0
1.025,0.712,0
1.006,0.705,0
0.986,0.697,0
0.967,0.689,0
0.947,0.681,0
0.928,0.674,0
